log2FoldChange padj pval genes gene_type
2120 -0.363456043340113 0.0383156008949268 0.00677084678224782 UFC1 downregulated
2121 -0.599609754666146 0.0383156008949268 0.00677589194845049 UBE2E1 downregulated
2122 -0.376477009460907 0.0383156008949268 0.00677618001190287 RPS6KA2 downregulated
2123 -0.400461340688292 0.0383156008949268 0.0067748438404859 SELENOM downregulated
2124 -0.303829092584791 0.038317851764766 0.00678015034256523 KIAA0232 downregulated
2125 -0.373543156413746 0.0383221413500343 0.0067826956931935 ZDHHC24 downregulated
2126 -0.629809590329194 0.0384526419488918 0.00680937802469772 ANKRD7 downregulated
2127 -0.352890937321968 0.0384526419488918 0.00680827336617149 ABHD12 downregulated
2128 -0.471230388086561 0.0385198786274149 0.00682846680744226 HSBP1 downregulated
2129 -0.75186442015046 0.0385912405490607 0.00684418600791866 ATP8A1 downregulated
2130 -0.538707060748416 0.0388206363421658 0.00689263990245232 BCAP29 downregulated
2131 -0.364511049538027 0.0388718812722279 0.00690355044269744 TMEM53 downregulated
2132 -0.501701024316618 0.0388750218266622 0.00690592029932454 NDUFS7 downregulated
2133 -0.70557395481217 0.0388801788011024 0.00690864874795145 TSEN15 downregulated
2134 -0.55489578662029 0.03888449069688 0.00691122747528101 SPIN2B downregulated
2135 -0.355818573381775 0.0390026093931019 0.00693585768119534 RNF170 downregulated
2136 -0.463348519281026 0.0391732750192103 0.00697351127107464 LOC103611081 downregulated
2137 -0.520398744115006 0.0392139125166366 0.00698440123647361 MOCS3 downregulated
2138 -0.542404139441335 0.0392986116381936 0.00701253205343297 TMEM242 downregulated
2139 -0.376350637355608 0.0392986116381936 0.00700816071907609 GLUD2 downregulated
2140 -0.943012456274077 0.0392986116381936 0.00701193817761703 C10orf107 downregulated
2141 -1.15664913899532 0.0392986116381936 0.00700877189774179 KLK10 downregulated
2142 -0.414775346194131 0.0393464369721052 0.00702634596747006 MED7 downregulated
2143 -0.293071027906207 0.0393883607926704 0.00704484875595378 ERGIC3 downregulated
2144 -0.366284929254572 0.0394667268391619 0.00706254436841199 SSB downregulated
2145 -0.508296456714958 0.0394964361711398 0.00707323496786013 SGIP1 downregulated
2146 -0.65539146203657 0.0394964361711398 0.00707206973882138 SCAMP1 downregulated
2147 -1.5674402271022 0.0395721370291384 0.007094319629612 LOC403323 downregulated
2148 -0.385657641513009 0.0395721370291384 0.00709321244568955 ZNF626 downregulated
2149 -0.775385488360696 0.0395897030541543 0.00710485045254714 PSMD5-AS1 downregulated
2150 -0.339233988390284 0.0395964643059703 0.00710790957172851 ALG2 downregulated
2151 -1.85073295314057 0.0396869678303442 0.00712785564025154 XIST downregulated
2152 -0.426298650143764 0.0396900110901045 0.00713025230696232 ORC5 downregulated
2153 -0.229624243688624 0.0397024855989112 0.00713434400707606 CHCHD3 downregulated
2154 -1.28624538822093 0.039747455331205 0.00714898466077038 LOC158435 downregulated
2155 -0.613726551936676 0.0398321075017033 0.00716692000916305 FSCN1 downregulated
2156 -0.353253475045639 0.0398603667092015 0.00717572070250949 WDR53 downregulated
2157 -0.430308612516273 0.0398773863781459 0.00718064343349543 PPP1CB downregulated
2158 -0.677981105600602 0.0399916056472444 0.00720866727440891 SORT1 downregulated
2159 -1.50502752899217 0.0399916056472444 0.00720848051758845 SGK2 downregulated
2160 -0.290683937101079 0.0400264269477508 0.0072168097438074 HSPA14 downregulated
2161 -1.82477953192674 0.0400431727386563 0.0072216955822431 OR1L6 downregulated
2162 -0.525014429094334 0.0402087519818291 0.00725343169578514 ARF3 downregulated
2163 -0.459072497921686 0.0404434440023252 0.00730330965669173 HINT3 downregulated
2164 -0.469217021728442 0.0404434440023252 0.0073014836383943 MRPL32 downregulated
2165 -0.405180909609078 0.0404939131988957 0.00731997368131811 CCSAP downregulated
2166 -0.53066866142693 0.0406149176606003 0.00734752693985875 PIP4K2C downregulated
2167 -0.685503193679522 0.0406279109730235 0.00735177133255382 TPI1 downregulated
2168 -0.670348017332885 0.040653111283125 0.00735822640714001 PARTICL downregulated
2169 -0.502352927364247 0.0406539345229906 0.00736406048367787 NPM1 downregulated
2170 -1.5727091468843 0.0406539345229906 0.00736332005004152 CNDP1 downregulated
2171 -0.524047019606191 0.0408110384218785 0.00740583473529917 ANK3 downregulated
2172 -0.524063058562163 0.04081793634274 0.00741227336892535 MPC2 downregulated
2173 -0.924523771085284 0.040847577899827 0.0074200816238114 GSN downregulated
2174 -0.207898067882446 0.0409341794866803 0.00743962922754703 ERCC3 downregulated
2175 -0.838458764365652 0.0409341794866803 0.00743925771618112 ATP6V1A downregulated
2176 -1.20241066145204 0.0409945461256799 0.00745919728085073 SCD downregulated
2177 -0.465985721337869 0.0409945461256799 0.00745518390465575 AP5M1 downregulated
2178 -0.456083001800784 0.0410246416830716 0.0074675442023211 UBQLN2 downregulated
2179 -0.26440089402555 0.0410825946972376 0.0074819231567663 ADAT1 downregulated
2180 -0.38463841349586 0.0411149119656112 0.00749164176914997 RIOK1 downregulated
2181 -0.638014512774495 0.0411807599190878 0.00750747923570375 SRP9 downregulated
2182 -0.505439163664644 0.0411807599190878 0.00750665633219916 GRPEL2 downregulated
2183 -0.397012949307243 0.0412437578300119 0.00753626675493622 BYSL downregulated
2184 -0.783389422642933 0.0413879036140044 0.0075645350333525 MARCH1 downregulated
2185 -0.516072305117752 0.0414097612764283 0.00757239050423848 SMIM15 downregulated
2186 -0.38016531012361 0.04147899514941 0.00758698442951031 AGPAT5 downregulated
2187 -0.481649170779281 0.0416423804906375 0.00762463387718381 TMEM42 downregulated
2188 -0.639360245739279 0.0417293356486735 0.00764474109673585 YEATS4 downregulated
2189 -1.20368037155685 0.0417293356486735 0.00764310439392926 CA12 downregulated
2190 -1.29851305787904 0.0418150819101178 0.00766600089276528 PIK3C2G downregulated
2191 -0.913333267038975 0.0418448279051166 0.0076753553259047 PARPBP downregulated
2192 -0.395201055229378 0.0418583415326625 0.0076836875474584 ZNF555 downregulated
2193 -0.611403523909821 0.0418583415326625 0.00768212206804659 CADM4 downregulated
2194 -0.525439261885698 0.0418927473576797 0.0076919559894607 SDHD downregulated
2195 -1.0688248150613 0.0418965308130973 0.00769460361737768 NDRG1 downregulated
2196 -0.289483224957094 0.0419034794108201 0.0077014845713214 DBNL downregulated
2197 -0.326075536655686 0.0419445292779756 0.00771279256810366 GPKOW downregulated
2198 -0.885237703163294 0.0420994826841435 0.00774757645257068 ABHD17B downregulated
2199 -0.576078151458718 0.0422847562223423 0.00778748338610543 WDR5B downregulated
2200 -0.378640610150752 0.0422847562223423 0.00778385179312589 MAN1B1 downregulated
2201 -0.549033736903529 0.0422995521729872 0.00779622566969614 LOC100499489 downregulated
2202 -0.401341153132842 0.0424306614524888 0.007824561990521 QSOX1 downregulated
2203 -0.843065243604179 0.0424343847970331 0.00783294475347275 PCDHGC5 downregulated
2204 -0.248427695841534 0.0425820015824441 0.00786416306668734 ZNF75D downregulated
2205 -0.671950944749603 0.0425876402050011 0.00786917474351486 PIGA downregulated
2206 -0.396895943078743 0.0425972203099027 0.00787690173725744 ZNF277 downregulated
2207 -1.61974312768826 0.0425972203099027 0.00787602227096507 GALNT6 downregulated
2208 -0.242734506600673 0.0426129603671683 0.00788378500430201 CTR9 downregulated
2209 -0.393360961751027 0.0428480552901234 0.00793526889794714 HMCES downregulated
2210 -0.67240285673836 0.0428928080939558 0.00794755568794454 LOC100130992 downregulated
2211 -0.346851136983643 0.0428928080939558 0.00794710324651618 TMEM147 downregulated
2212 -0.961770495996834 0.0429215361730908 0.00795688012680661 TUBB2A downregulated
2213 -0.406396304359611 0.0429692907225269 0.00796973886099541 FAM127C downregulated
2214 -0.362579268823614 0.0429693664939528 0.00797175586845346 WDR1 downregulated
2215 -0.258106498239274 0.0429932495379594 0.00798219889571119 NOL7 downregulated
2216 -0.527819833808826 0.0430359681910076 0.00799213617083738 SPRYD7 downregulated
2217 -0.391067694844027 0.0430715008478483 0.00800275030902546 ATF5 downregulated
2218 -0.938965368707598 0.043207911635271 0.00804219415278222 LOC101928728 downregulated
2219 -0.476005337123947 0.0432775774012537 0.00806200459553847 USP30 downregulated
2220 -0.411866972146573 0.0432775774012537 0.00806323017166881 IDH3A downregulated
2221 -1.02377644355109 0.0432963559119532 0.00806874707201739 SNX10 downregulated
2222 -0.211269463201025 0.0433046593613794 0.00807433167601349 HGS downregulated
2223 -0.325621960133656 0.0433971815599411 0.00809848860595227 DOCK4 downregulated
2224 -0.474703289551746 0.0433971815599411 0.00809967440292752 DLAT downregulated
2225 -1.00706514731745 0.0434069801270334 0.00810352656545791 MCAM downregulated
2226 -0.559016748106144 0.0434148993980411 0.00810905243499514 ARV1 downregulated
2227 -1.38364128341446 0.0434522653555455 0.00811805712697647 IL1A downregulated
2228 -0.530012959893817 0.0434536869818666 0.00812034825480368 PREP downregulated
2229 -0.585523991937865 0.0434551020951566 0.00812466389333301 PIGL downregulated
2230 -0.288805662748922 0.0434551020951566 0.00812368802186461 KXD1 downregulated
2231 -1.45723212918839 0.043490883959894 0.00813338117965295 EVI2A downregulated
2232 -1.22091928377591 0.0435667796228107 0.00815163629357023 CPXM2 downregulated
2233 -0.566834362363342 0.0436489550595099 0.00817515039524126 PPIL3 downregulated
2234 -0.746076467168657 0.0436489550595099 0.00817236249743653 LOC102724663 downregulated
2235 -0.577315850189922 0.043738710605038 0.0081960386254721 DNAJB14 downregulated
2236 -0.349727692002657 0.0437447684318831 0.00820329107357785 SAMD8 downregulated
2237 -1.31223808905066 0.043837843633883 0.00822755324770605 CA14 downregulated
2238 -0.602378101998821 0.0438461103656234 0.00823251445265142 DERA downregulated
2239 -0.579172839227906 0.0438619431782319 0.00823753177015318 ALDOA downregulated
2240 -0.513396312701935 0.0439363638500149 0.00825765249817089 RECQL downregulated
2241 -0.443944690802369 0.0439611009910615 0.00826435092047505 PSMG2 downregulated
2242 -0.28684385394111 0.0439709498734018 0.008268252076134 BCS1L downregulated
2243 -1.92232577253336 0.0439857145725956 0.00827307874425131 TMEM125 downregulated
2244 -1.27468558793024 0.0440042195076824 0.00828271283139987 KRT17 downregulated
2245 -0.32762155386586 0.044024060341749 0.00828849949752128 CNOT9 downregulated
2246 -0.241217554143592 0.0440977514941164 0.00830442903259359 C9orf78 downregulated
2247 -1.43826604364069 0.044183112990339 0.00832462325581271 PRR18 downregulated
2248 -0.377093048993779 0.044183112990339 0.00832397515621599 ADRM1 downregulated
2249 -0.554201826578513 0.0442585634742841 0.0083409020708773 VAMP4 downregulated
2250 -0.392485184755875 0.0443234405691714 0.00835519478216237 MCM3 downregulated
2251 -0.705852347976739 0.044433370622191 0.00838005955052369 SNORA5A downregulated
2252 -0.323738100629638 0.0444366000211173 0.00838273995643787 OXLD1 downregulated
2253 -0.80979807991807 0.0444694154438391 0.00839356967038369 NKAIN2 downregulated
2254 -0.28040369997974 0.0445750758901016 0.00842340733969476 ACAD9 downregulated
2255 -1.30686487616637 0.0446941105493552 0.00844798481693168 TMEM139 downregulated
2256 -0.99541449804806 0.0447967060795754 0.00847802057253737 SEMA6A downregulated
2257 -0.495457512105984 0.0447967060795754 0.00848199413113481 LSM5 downregulated
2258 -0.31089846369531 0.044839596506744 0.00849638557777068 ZKSCAN2 downregulated
2259 -1.88538291429818 0.0449270844563601 0.0085171515631388 LOC101929116 downregulated
2260 -0.375082855937178 0.0449418112714324 0.00852203832807471 CTNNBIP1 downregulated
2261 -1.3793946522286 0.0449607782738308 0.00853040392968526 RGS4 downregulated
2262 -0.459527224015077 0.0449607782738308 0.00853192226508019 FARSA downregulated
2263 -0.930182553436499 0.0449632017317011 0.00853509882204869 ANKRD18DP downregulated
2264 -0.425918188514126 0.0449841299765786 0.00854474104575388 PRMT3 downregulated
2265 -0.629959026213641 0.0450049493656815 0.00855079353071915 AMN1 downregulated
2266 -1.16477584261594 0.0451880692835406 0.00859190484349799 HLA-DQB1 downregulated
2267 -0.459618847960661 0.0451979007029818 0.00859588098951969 CRY2 downregulated
2268 -0.394954146599446 0.045244070073718 0.00860677061347332 FAM199X downregulated
2269 -0.786634707487183 0.0452715010819128 0.00861831960185204 MAEL downregulated
2270 -0.636518087004314 0.0452748618499977 0.0086210698110866 ATP1A1 downregulated
2271 -0.340467810287116 0.0452982634919014 0.00862974888786654 PPP2R5E downregulated
2272 -0.519978486053805 0.0453150036638839 0.00863505034158195 NCAM1 downregulated
2273 -0.378784988149612 0.045472524520404 0.00866930617109272 DUS2 downregulated
2274 -0.970252898210782 0.0456353401852896 0.00871869172409402 SYPL1 downregulated
2275 -0.497172788410515 0.0456353401852896 0.00871949188549396 CDC27 downregulated
2276 -0.454466561162561 0.0457454746141655 0.00874906457567339 STT3B downregulated
2277 -0.327433484769755 0.0458111515906041 0.0087659931550716 YAE1D1 downregulated
2278 -0.753123545687367 0.0458111515906041 0.00877230274246965 RAP2C-AS1 downregulated
2279 -0.429645672373784 0.0458111515906041 0.00876958347958683 TBK1 downregulated
2280 -1.54537968653431 0.0458111515906041 0.00876953721722144 VSTM1 downregulated
2281 -0.371568777857982 0.0458873362763588 0.00878903019435783 INIP downregulated
2282 -0.623494372382593 0.0460211070692482 0.00882108759934501 ACADS downregulated
2283 -0.446564431870594 0.0460211070692482 0.00882082806038176 ATP9A downregulated
2284 -0.319933702865078 0.0461974895566597 0.00886781624921104 PTCD3 downregulated
2285 -0.709844322647114 0.0462301223628181 0.00887788590253084 FAM218A downregulated
2286 -0.528112444113208 0.0462395741533621 0.0088851077742894 ANKRD46 downregulated
2287 -0.686149030882685 0.0462395741533621 0.00888667152539561 TRAFD1 downregulated
2288 -1.16171891217237 0.0463455547014259 0.00891352065902593 RHOU downregulated
2289 -0.603101561915851 0.0463845598974527 0.00892534672338063 MTRR downregulated
2290 -0.792316558398161 0.0463909581222024 0.00892874032007523 ARRDC3 downregulated
2291 -0.78204697303507 0.0464775712872178 0.00895603481827059 ROBO2 downregulated
2292 -0.572717633678463 0.0464907726602144 0.00896312104240185 CAPZA2 downregulated
2293 -0.261425988391627 0.04652441619686 0.00897177596636413 TACC1 downregulated
2294 -1.52378747664396 0.0465702428378163 0.00898562384125163 LOC100130698 downregulated
2295 -0.360759887209078 0.0466608024830285 0.00901871481242137 RAB10 downregulated
2296 -0.229781963533734 0.0466608024830285 0.00901727419990771 FAM168A downregulated
2297 -1.47609818783901 0.0467865633019591 0.00905067998429731 ACE2 downregulated
2298 -0.847054705410541 0.0468016170509868 0.00906013683926482 SLC24A2 downregulated
2299 -0.477163429006291 0.0468059590803456 0.00907188634951182 ABCD3 downregulated
2300 -0.357432586849243 0.0469449626528305 0.00910101615965703 DDX42 downregulated
2301 -0.804919342411222 0.0469665224540649 0.00910738514002283 TUBA1C downregulated
2302 -0.772920134959017 0.047062049936242 0.00913332425062115 CCT6B downregulated
2303 -0.40580167381852 0.047062049936242 0.00913172429951422 PITPNB downregulated
2304 -0.340875411910469 0.0471193575692259 0.00914800374193939 TBL2 downregulated
2305 -0.278806598202819 0.0471223587042919 0.00915078293768145 LARS downregulated
2306 -0.347921883095807 0.0472518225985141 0.00918166471752096 MFF downregulated
2307 -0.343822831661415 0.0472518225985141 0.00918469559287957 SYNRG downregulated
2308 -0.394524866864414 0.0473798860498721 0.00921183539430459 LRRC47 downregulated
2309 -0.351834690169092 0.0474077084672605 0.00922577024486433 FAM161B downregulated
2310 -0.194408845853722 0.0474199547252854 0.00923067780416687 CPSF7 downregulated
